fecha_proceso,nro_socio,v_ah_cuenta,fecha_aper,fecha_ultmov,oficina_cta,estado_actual,prod_bancario,saldo_disponible,monto_bloq,ult_tasa_int,tiene_bloqueos,bloqueo_encaje,v24h,val_de_creditos,val_de_debitos,fecha_ult_capi,tipo_cuenta,cooplinea,tarjetas,credito,fecha_actualizacion,v12h,v48h,v72h_difer,int_hoy,int_acumulado,saldo_int_decim
2026-05-18,2000224,4000224,2024-01-29,2026-03-18,20,I,10,4080.14,188.28,1.50,1,51.85,583.03,3420.36,2334.82,2026-05-18,CUENTA BASICA,1,0,1,2026-05-15,454.49,1112.48,589.45,2.08,138.60,27.42
2026-05-18,2000225,4000225,2022-07-06,2026-04-15,69,A,1,15396.76,1022.55,2.00,1,60.73,1464.84,3699.62,12493.60,2026-05-18,EL CENTAVITO,0,1,1,2025-09-26,885.92,840.40,339.94,0.03,88.67,3.92
2026-05-18,2000226,4000226,2018-09-21,2026-05-07,41,A,10,2106.45,239.76,1.00,1,132.94,1305.08,1339.94,1916.86,2026-05-18,EL CENTAVITO,1,0,1,2025-04-29,22.12,310.73,88.77,0.32,256.22,55.41
2026-05-18,2000227,4000227,2021-12-15,2026-03-27,41,A,20,14870.19,1016.58,2.00,1,135.37,1014.79,5634.28,11325.55,2026-05-18,EL CENTAVITO,1,0,1,2025-07-25,266.08,1547.66,986.94,0.14,102.37,28.19
2026-05-18,2000228,4000228,2023-08-08,2026-03-24,41,A,20,481.06,28.04,1.50,1,84.59,1468.62,248.32,389.65,2026-05-18,AHORROS,1,0,1,2025-04-13,655.52,1776.88,776.66,0.75,48.87,3.97
2026-05-18,2000229,4000229,2022-04-04,2026-03-23,5,A,10,2424.56,331.73,1.50,1,22.88,201.43,1024.41,2846.59,2026-05-18,AHORROS,1,1,1,2026-04-24,220.82,1842.24,1152.20,0.23,7.95,1.03
2026-05-18,2000230,4000230,2018-11-26,2026-04-03,5,A,20,22272.02,3562.00,1.00,1,26.60,202.24,5805.24,17492.88,2026-05-18,AHORROS,1,0,1,2025-10-28,629.22,1608.55,768.83,0.73,41.59,27.26
2026-05-18,2000231,4000231,2026-02-08,2026-03-23,5,I,20,177.96,16.07,1.00,1,82.09,854.26,56.22,180.17,2026-05-18,EL CENTAVITO,1,1,1,2025-09-11,30.51,2286.08,821.08,1.96,62.10,47.32
2026-05-18,2000232,4000232,2025-02-15,2026-03-26,41,A,1,3144.92,266.52,1.00,1,51.70,1410.18,986.97,1015.68,2026-05-18,AHORROS,1,1,1,2025-04-08,472.81,1571.36,177.76,1.93,46.97,35.55
2026-05-18,2000233,4000233,2026-02-16,2026-03-16,5,A,10,16389.22,1059.50,1.50,1,226.70,1191.18,7079.92,7651.72,2026-05-18,EL CENTAVITO,0,0,1,2025-04-19,552.30,264.76,165.00,0.66,237.87,69.39
2026-05-18,2000234,4000234,2019-03-14,2026-04-11,5,A,1,14661.44,2591.33,2.00,1,44.85,822.89,5063.52,12996.63,2026-05-18,AHORROS,0,1,1,2025-08-04,805.31,2088.96,960.02,0.52,21.76,6.22
2026-05-18,2000235,4000235,2020-03-18,2026-05-09,41,A,10,5060.75,708.12,1.00,1,12.26,36.03,3271.55,1432.13,2026-05-18,AHORROS,0,1,1,2025-05-05,356.47,526.83,81.38,0.16,3.41,26.99
2026-05-18,2000236,4000236,2022-09-06,2026-04-18,41,I,1,22561.02,3696.35,2.00,1,53.37,1126.60,9393.06,25115.54,2026-05-18,EL CENTAVITO,0,0,1,2025-07-06,875.41,2300.28,54.38,0.19,22.60,8.90
2026-05-18,2000237,4000237,2022-04-10,2026-04-16,5,I,20,14090.33,320.86,2.00,1,62.04,681.23,7270.85,7666.28,2026-05-18,EL CENTAVITO,1,0,1,2025-04-13,893.72,2024.05,297.34,0.57,60.67,5.75
2026-05-18,2000238,4000238,2020-02-22,2026-04-14,48,A,1,2104.05,297.53,0.60,1,2.56,1078.61,571.70,1308.98,2026-05-18,AHORROS,0,0,1,2025-10-16,148.85,1553.25,806.06,2.47,63.12,2.56
2026-05-18,2000239,4000239,2019-01-27,2026-05-09,41,A,1,147.42,21.40,0.60,1,235.61,808.11,106.81,91.90,2026-05-18,AHORROS,0,1,1,2025-10-30,643.38,896.26,640.07,0.44,264.19,68.98
2026-05-18,2000240,4000240,2022-08-07,2026-05-02,60,A,1,23267.80,3390.72,1.50,1,169.22,1098.19,6664.27,25597.82,2026-05-18,EL CENTAVITO,0,1,1,2025-04-28,543.75,1594.63,239.42,1.20,113.06,38.97
2026-05-18,2000241,4000241,2024-10-06,2026-03-06,41,A,20,13014.76,848.89,2.00,1,39.02,1567.34,4631.99,4107.22,2026-05-18,EL CENTAVITO,0,1,1,2025-05-19,327.77,2318.80,486.97,0.52,51.14,10.35
2026-05-18,2000242,4000242,2019-11-19,2026-04-16,5,A,10,1867.63,154.02,0.60,1,66.89,90.46,912.45,1154.28,2026-05-18,CUENTA BASICA,1,0,1,2025-03-04,232.07,1543.36,7.66,0.12,68.86,21.34
2026-05-18,2000243,4000243,2018-01-16,2026-03-19,69,A,1,134.47,18.68,1.50,1,79.19,19.91,25.82,47.34,2026-05-18,EL CENTAVITO,0,0,1,2025-11-13,666.48,1171.10,1063.18,0.15,34.38,26.44
2026-05-18,2000244,4000244,2022-07-22,2026-03-10,20,A,1,14828.79,1719.53,1.00,1,17.00,320.90,11887.36,4290.24,2026-05-18,EL CENTAVITO,0,1,1,2025-12-19,504.05,2122.43,56.88,0.14,19.81,2.40
2026-05-18,2000245,4000245,2019-03-07,2026-04-05,60,A,20,5330.67,180.83,0.60,1,62.57,100.44,2242.15,5739.98,2026-05-18,AHORROS,0,0,1,2026-04-04,590.16,1931.21,1186.50,2.42,102.21,80.15
2026-05-18,2000246,4000246,2025-02-11,2026-04-15,41,A,1,239.12,23.97,1.00,1,194.51,540.57,140.13,148.80,2026-05-18,CUENTA BASICA,1,0,1,2025-12-15,700.43,452.28,923.29,0.82,113.45,63.92
2026-05-18,2000247,4000247,2020-06-04,2026-04-13,48,A,10,19678.92,3276.45,2.00,1,181.95,1047.63,9403.14,21183.90,2026-05-18,CUENTA BASICA,0,1,1,2025-02-03,645.49,2099.16,36.97,0.31,143.80,20.77
2026-05-18,2000248,4000248,2024-12-25,2026-05-12,41,A,10,3423.85,514.61,1.50,1,120.68,871.35,1695.91,2908.80,2026-05-18,EL CENTAVITO,0,1,1,2025-11-19,132.33,2164.72,896.70,0.36,126.02,10.89
2026-05-18,2000249,4000249,2025-04-20,2026-04-25,69,A,20,16901.72,475.71,2.00,1,100.95,1136.00,14329.65,17561.13,2026-05-18,EL CENTAVITO,0,0,1,2025-01-30,879.08,1396.75,799.39,0.29,217.60,29.84
2026-05-18,2000250,4000250,2025-05-01,2026-05-18,41,A,10,5516.54,618.88,2.00,1,193.70,596.55,3017.52,4168.44,2026-05-18,AHORROS,1,1,1,2025-05-04,837.22,59.10,457.49,1.95,270.46,34.58
2026-05-18,2000251,4000251,2023-05-20,2026-05-08,41,A,10,426.12,44.45,1.50,1,22.70,12.76,118.15,257.29,2026-05-18,EL CENTAVITO,1,0,1,2025-05-19,171.80,2398.54,939.44,0.35,65.89,8.89
2026-05-18,2000252,4000252,2023-06-10,2026-04-15,41,A,10,15157.63,993.57,0.60,1,37.40,1554.88,7965.65,11749.03,2026-05-18,AHORROS,1,0,1,2025-03-03,211.60,1643.64,349.67,0.79,66.56,9.99
2026-05-18,2000253,4000253,2023-10-08,2026-05-01,69,A,20,4441.29,648.58,0.60,1,158.87,96.14,1662.35,4104.20,2026-05-18,EL CENTAVITO,1,1,1,2026-02-28,115.09,70.66,328.68,3.24,148.91,72.71
2026-05-18,2000254,4000254,2024-10-13,2026-05-08,5,A,1,18001.93,1510.95,0.60,1,74.61,855.63,5347.34,9117.72,2026-05-18,CUENTA BASICA,0,0,1,2025-02-17,743.58,1058.45,750.18,1.87,47.55,51.56
2026-05-18,2000255,4000255,2020-02-12,2026-03-06,60,A,10,3568.70,450.35,2.00,1,87.30,1456.58,664.90,1669.85,2026-05-18,AHORROS,0,1,1,2025-06-30,711.68,2151.45,1050.75,0.17,72.15,20.82
2026-05-18,2000256,4000256,2022-06-25,2026-04-25,20,A,10,13365.94,2277.15,1.50,1,7.86,368.98,3603.56,12537.51,2026-05-18,AHORROS,1,1,1,2025-06-18,518.38,82.32,898.47,0.06,4.39,0.48
2026-05-18,2000257,4000257,2023-10-02,2026-04-28,60,A,1,19309.52,1900.17,1.50,1,6.80,1175.97,5623.17,17111.62,2026-05-18,CUENTA BASICA,1,1,1,2025-09-20,416.30,1904.27,789.70,0.40,2.01,7.14
2026-05-18,2000258,4000258,2025-11-08,2026-03-29,41,A,10,18038.14,1931.08,0.60,1,105.84,31.13,12532.06,17289.89,2026-05-18,EL CENTAVITO,1,0,1,2025-04-24,450.49,2087.43,476.95,0.24,72.46,34.91
2026-05-18,2000259,4000259,2018-06-25,2026-03-31,69,A,1,796.09,54.78,1.50,1,82.16,1542.34,222.99,302.07,2026-05-18,AHORROS,1,1,1,2025-02-09,279.19,786.34,43.84,1.16,116.52,26.45
2026-05-18,2000260,4000260,2018-05-17,2026-03-12,20,A,1,4954.98,127.00,2.00,1,282.77,1121.99,749.23,5629.57,2026-05-18,EL CENTAVITO,0,0,1,2026-02-09,495.59,2247.58,807.99,0.53,246.28,34.10
2026-05-18,2000261,4000261,2018-02-25,2026-05-13,48,A,20,1855.22,333.45,2.00,1,105.51,274.68,1435.27,733.87,2026-05-18,CUENTA BASICA,0,0,1,2025-03-03,664.41,2015.23,774.37,0.95,109.36,37.63
2026-05-18,2000262,4000262,2019-06-08,2026-04-26,5,A,10,5477.30,139.68,0.60,1,66.41,802.53,3854.19,2868.16,2026-05-18,AHORROS,0,1,1,2025-11-17,886.00,2312.82,722.11,0.57,27.28,45.28
2026-05-18,2000263,4000263,2018-12-13,2026-05-10,60,A,20,521.01,76.47,2.00,1,87.85,684.67,349.88,407.77,2026-05-18,EL CENTAVITO,1,1,1,2025-12-25,116.63,1003.42,742.02,0.72,36.92,5.39
2026-05-18,2000264,4000264,2018-06-02,2026-04-19,41,A,20,13572.81,1103.98,1.00,1,109.65,462.22,10862.53,16899.72,2026-05-18,EL CENTAVITO,0,0,1,2025-09-13,492.46,1471.61,389.58,0.67,35.09,28.00
2026-05-18,2000265,4000265,2023-11-16,2026-03-11,41,A,20,18720.39,3088.60,0.60,1,3.17,571.16,13118.42,15407.74,2026-05-18,AHORROS,1,0,1,2025-10-20,527.87,383.60,40.58,0.03,3.24,0.17
2026-05-18,2000266,4000266,2025-01-13,2026-04-07,69,A,20,22014.80,2856.97,1.50,1,30.30,1186.60,15164.97,25092.99,2026-05-18,CUENTA BASICA,1,1,1,2026-03-03,586.30,777.85,313.70,0.24,77.97,10.98
2026-05-18,2000267,4000267,2021-04-04,2026-04-30,5,A,20,2184.51,294.95,0.60,1,65.75,417.97,865.20,574.98,2026-05-18,AHORROS,0,0,1,2025-04-03,357.26,2212.99,1020.64,0.10,219.27,46.08
2026-05-18,2000268,4000268,2020-06-14,2026-05-16,69,A,1,5302.63,886.16,1.00,1,2.33,990.15,2610.73,3524.01,2026-05-18,CUENTA BASICA,0,1,1,2025-10-01,78.65,1476.99,716.93,0.00,7.29,1.00
2026-05-18,2000269,4000269,2020-12-21,2026-03-25,60,A,1,2089.03,225.43,0.60,1,343.30,71.45,560.25,1972.66,2026-05-18,CUENTA BASICA,0,1,1,2025-12-21,97.56,2288.20,557.22,3.22,114.64,14.97
2026-05-18,2000270,4000270,2022-03-31,2026-04-27,5,A,20,15044.27,856.14,2.00,1,244.76,993.06,8882.74,17382.90,2026-05-18,EL CENTAVITO,0,1,1,2025-06-05,836.19,343.48,1078.81,0.21,155.66,3.00
2026-05-18,2000271,4000271,2022-10-29,2026-03-05,48,A,20,5313.17,690.64,1.00,1,6.64,519.19,2153.12,5612.87,2026-05-18,CUENTA BASICA,0,0,1,2025-12-31,285.65,1363.55,1002.40,0.09,10.69,1.65
2026-05-18,2000272,4000272,2024-11-02,2026-04-19,60,I,10,195.97,8.29,1.00,1,14.85,496.66,108.18,239.14,2026-05-18,EL CENTAVITO,0,1,1,2025-10-26,615.46,2103.56,633.31,0.28,24.66,6.30
2026-05-18,2000273,4000273,2019-10-29,2026-04-29,5,A,1,5211.40,414.03,0.60,1,18.09,99.97,1805.55,1812.79,2026-05-18,AHORROS,1,0,1,2025-10-25,289.66,1324.22,368.75,1.11,130.45,25.82
2026-05-18,2000274,4000274,2023-04-28,2026-03-21,60,A,10,13841.13,684.31,1.00,1,223.99,417.24,7260.25,17231.52,2026-05-18,EL CENTAVITO,1,1,1,2025-11-22,545.59,1683.93,1105.02,1.10,314.98,33.00
2026-05-18,2000275,4000275,2020-04-28,2026-03-05,48,A,1,238.80,25.05,1.00,1,47.75,1172.01,102.15,140.07,2026-05-18,EL CENTAVITO,0,1,1,2025-03-15,632.79,1445.15,794.64,1.79,32.48,27.25
2026-05-18,2000276,4000276,2023-12-10,2026-03-28,48,A,10,2512.72,201.05,1.50,1,177.48,762.12,1432.27,2261.63,2026-05-18,AHORROS,1,1,1,2025-02-19,24.83,2177.73,328.43,1.72,72.72,38.15
2026-05-18,2000277,4000277,2020-09-20,2026-03-02,69,A,10,340.50,11.66,1.50,1,28.06,130.21,72.00,323.24,2026-05-18,AHORROS,1,1,1,2026-03-12,721.06,561.93,416.69,1.70,182.74,0.32
2026-05-18,2000278,4000278,2018-07-02,2026-05-08,60,A,20,3544.42,344.92,1.00,1,68.23,1561.34,2114.37,3185.52,2026-05-18,CUENTA BASICA,0,1,1,2026-05-03,558.21,360.13,373.88,0.78,89.00,16.33
2026-05-18,2000279,4000279,2022-11-17,2026-04-08,5,A,20,19611.46,2479.58,1.50,1,6.41,1099.56,6547.16,15546.30,2026-05-18,EL CENTAVITO,1,1,1,2025-09-06,715.52,22.83,854.70,0.02,2.83,1.86
2026-05-18,2000280,4000280,2024-08-01,2026-05-03,69,A,1,16963.14,1419.63,2.00,1,105.37,449.70,6084.31,11667.20,2026-05-18,EL CENTAVITO,0,0,1,2025-07-20,85.02,2307.95,912.22,0.87,68.39,2.32
2026-05-18,2000281,4000281,2019-10-30,2026-05-09,41,A,1,19316.01,1786.77,2.00,1,84.07,1399.45,5281.45,9702.90,2026-05-18,CUENTA BASICA,1,0,1,2025-11-03,426.22,833.11,718.66,0.18,116.66,36.77
2026-05-18,2000282,4000282,2019-05-15,2026-03-17,48,A,10,106.15,7.86,1.00,1,0.79,1176.65,24.89,59.42,2026-05-18,CUENTA BASICA,0,1,1,2026-03-30,798.50,1557.12,356.17,0.19,7.04,3.88
2026-05-18,2000283,4000283,2018-03-14,2026-03-11,69,A,10,3616.38,138.75,1.00,1,283.78,1218.64,1193.58,1027.26,2026-05-18,EL CENTAVITO,1,1,1,2025-06-29,679.98,2208.71,1074.80,0.52,179.56,16.39
2026-05-18,2000284,4000284,2022-05-28,2026-03-08,60,A,10,3428.66,435.76,1.50,1,236.15,1029.56,1620.32,2928.13,2026-05-18,CUENTA BASICA,1,0,1,2026-01-25,718.76,1964.21,817.81,0.21,177.79,52.46
2026-05-18,2000285,4000285,2021-08-21,2026-03-21,41,A,10,5317.17,943.70,1.50,1,55.03,42.08,2108.15,2775.52,2026-05-18,AHORROS,1,1,1,2025-07-14,231.37,116.75,10.31,1.39,5.95,21.82
2026-05-18,2000286,4000286,2025-03-23,2026-04-04,69,A,20,2220.98,290.91,1.50,1,9.36,62.62,1519.76,740.65,2026-05-18,EL CENTAVITO,0,0,1,2026-04-21,718.47,1955.83,428.98,0.07,23.91,2.64
2026-05-18,2000287,4000287,2023-02-11,2026-05-15,5,A,20,3438.51,425.12,0.60,1,30.51,32.27,1421.57,3376.29,2026-05-18,AHORROS,0,1,1,2026-01-25,279.75,1411.58,124.31,1.83,25.33,50.27
2026-05-18,2000288,4000288,2020-09-04,2026-03-12,5,A,1,719.37,64.45,1.00,1,162.81,254.74,432.81,396.15,2026-05-18,EL CENTAVITO,0,1,1,2025-11-11,416.15,217.70,1097.70,3.23,22.49,66.62
2026-05-18,2000289,4000289,2024-08-14,2026-04-26,41,A,20,2472.43,168.21,0.60,1,6.46,740.28,1687.45,1720.79,2026-05-18,EL CENTAVITO,1,1,1,2025-02-11,382.50,644.19,162.30,0.75,76.17,20.00
2026-05-18,2000290,4000290,2022-10-27,2026-03-17,5,A,10,4650.42,183.24,0.60,1,108.07,764.54,1792.84,1634.34,2026-05-18,EL CENTAVITO,1,0,1,2025-02-16,217.73,241.98,590.29,0.61,169.25,27.24
2026-05-18,2000291,4000291,2020-10-14,2026-04-26,69,A,1,18009.97,628.34,1.50,1,14.31,975.26,12360.12,14524.48,2026-05-18,CUENTA BASICA,1,1,1,2026-03-10,332.58,1683.17,705.01,0.17,12.04,2.36
2026-05-18,2000292,4000292,2020-11-09,2026-03-27,5,A,10,454.05,80.09,1.50,1,8.48,1263.03,127.11,224.13,2026-05-18,EL CENTAVITO,1,1,1,2025-10-04,259.35,553.49,941.34,0.02,7.78,1.90
2026-05-18,2000293,4000293,2024-05-26,2026-03-06,5,A,10,13242.03,397.18,1.50,1,68.01,814.31,6581.73,11642.83,2026-05-18,EL CENTAVITO,0,1,1,2025-05-20,884.16,493.76,976.01,1.16,36.29,38.89
2026-05-18,2000294,4000294,2022-01-09,2026-04-01,41,A,10,17530.73,2278.31,2.00,1,49.33,473.86,4506.70,18629.89,2026-05-18,CUENTA BASICA,0,1,1,2025-07-08,881.46,2273.88,87.27,1.33,300.03,61.25
2026-05-18,2000295,4000295,2022-10-12,2026-03-16,48,A,10,332.15,31.83,2.00,1,20.82,1139.83,217.16,110.83,2026-05-18,AHORROS,1,1,1,2025-03-09,897.10,867.46,592.13,0.50,18.45,0.79
2026-05-18,2000296,4000296,2025-01-14,2026-03-06,69,A,10,13100.01,1880.05,0.60,1,24.41,1125.60,3467.79,8333.78,2026-05-18,CUENTA BASICA,0,1,1,2025-07-30,805.65,1295.22,165.87,0.44,53.85,19.55
2026-05-18,2000297,4000297,2022-10-17,2026-03-15,5,A,10,1983.78,265.10,2.00,1,148.25,1432.62,479.77,968.77,2026-05-18,AHORROS,0,1,1,2025-12-09,489.55,2352.00,450.03,0.49,33.21,5.69
2026-05-18,2000298,4000298,2021-01-18,2026-03-04,48,A,20,3194.09,136.69,0.60,1,133.35,327.79,794.26,3874.01,2026-05-18,CUENTA BASICA,0,1,1,2025-04-10,101.16,1862.86,148.05,1.33,48.90,40.50
2026-05-18,2000299,4000299,2020-08-24,2026-04-30,69,A,10,2908.05,217.56,2.00,1,226.18,491.87,1385.45,2326.36,2026-05-18,CUENTA BASICA,1,1,1,2025-02-12,384.93,764.15,300.57,1.86,78.85,0.85
2026-05-18,2000300,4000300,2021-01-19,2026-03-22,20,A,10,794.12,18.87,2.00,1,74.23,996.56,246.40,664.96,2026-05-18,CUENTA BASICA,1,1,1,2026-05-12,629.77,1522.22,173.60,0.54,87.35,32.92
2026-05-18,2000301,4000301,2024-11-19,2026-04-30,20,A,20,700.66,23.39,2.00,1,23.68,295.56,416.87,429.36,2026-05-18,EL CENTAVITO,1,1,1,2025-07-21,702.58,1091.79,267.94,0.12,54.39,15.34
2026-05-18,2000302,4000302,2026-04-15,2026-03-26,60,A,10,2815.57,143.19,2.00,1,100.74,264.78,971.31,1471.60,2026-05-18,AHORROS,1,1,1,2026-04-17,342.14,828.43,579.05,0.14,156.63,1.04
2026-05-18,2000303,4000303,2019-07-20,2026-03-08,41,A,1,4053.49,499.15,0.60,1,132.63,794.76,2863.28,2126.50,2026-05-18,EL CENTAVITO,0,1,1,2025-08-24,754.65,538.90,1116.44,0.84,29.54,20.60
2026-05-18,2000304,4000304,2020-07-29,2026-03-09,5,A,1,21937.51,3812.21,1.00,1,16.54,551.18,17264.37,21317.96,2026-05-18,CUENTA BASICA,1,1,1,2026-03-29,21.97,1251.53,366.91,0.07,21.88,5.67
2026-05-18,2000305,4000305,2018-05-14,2026-04-22,48,A,20,3584.95,388.05,1.00,1,5.06,847.43,2034.85,3531.10,2026-05-18,AHORROS,1,1,1,2025-08-24,189.53,341.90,1108.86,0.06,11.39,0.26
2026-05-18,2000306,4000306,2024-01-20,2026-03-04,69,A,1,2166.59,260.66,1.50,1,62.51,1307.33,645.44,576.78,2026-05-18,AHORROS,0,0,1,2026-05-17,785.71,886.74,1074.95,0.59,298.63,38.15
2026-05-18,2000307,4000307,2025-07-30,2026-04-21,48,A,1,2247.37,231.94,1.00,1,21.44,17.50,1013.38,2393.47,2026-05-18,AHORROS,0,1,1,2025-12-12,178.70,884.64,907.52,0.07,29.33,9.14
2026-05-18,2000308,4000308,2025-05-10,2026-04-17,5,A,1,415.71,32.48,1.00,1,64.11,510.95,346.56,190.81,2026-05-18,AHORROS,1,0,1,2025-11-07,642.78,636.93,78.25,0.10,44.63,3.12
2026-05-18,2000309,4000309,2023-04-11,2026-05-17,41,A,20,3342.39,230.34,0.60,1,170.22,379.21,1722.12,2659.31,2026-05-18,AHORROS,1,1,1,2025-05-12,415.04,2042.29,501.07,0.57,127.41,41.54
2026-05-18,2000310,4000310,2024-07-25,2026-04-24,41,A,1,5142.45,622.71,1.00,1,13.81,952.31,1861.07,2898.85,2026-05-18,EL CENTAVITO,1,1,1,2025-10-23,0.40,136.96,193.14,0.16,12.44,4.21
2026-05-18,2000311,4000311,2020-02-20,2026-04-27,20,A,10,22765.62,3414.43,1.50,1,68.84,275.34,5019.82,6818.94,2026-05-18,CUENTA BASICA,1,1,1,2025-10-17,154.69,1822.32,213.76,1.99,16.47,78.00
2026-05-18,2000312,4000312,2020-01-26,2026-03-01,5,A,20,5196.80,443.76,1.00,1,90.01,542.71,1516.43,4755.58,2026-05-18,CUENTA BASICA,1,0,1,2026-02-01,4.06,696.89,1016.96,2.23,60.92,67.33
2026-05-18,2000313,4000313,2026-01-06,2026-04-06,20,A,20,2883.46,105.11,1.00,1,27.05,772.28,2033.97,1065.84,2026-05-18,CUENTA BASICA,0,0,1,2026-03-28,27.97,1293.20,1113.34,0.58,47.32,21.62
2026-05-18,2000314,4000314,2025-10-14,2026-04-14,5,A,20,2891.78,83.49,0.60,1,82.50,551.38,1952.73,2997.66,2026-05-18,AHORROS,1,0,1,2025-05-28,312.45,2244.43,1097.43,0.15,44.44,26.29
2026-05-18,2000315,4000315,2023-12-14,2026-03-06,48,A,1,18654.68,2861.37,2.00,1,38.18,1548.69,9333.57,21211.72,2026-05-18,AHORROS,0,1,1,2025-01-02,887.07,623.53,583.49,0.28,33.72,2.27
2026-05-18,2000316,4000316,2024-02-01,2026-05-13,60,A,10,5328.15,802.07,0.60,1,30.93,583.30,3926.15,4785.03,2026-05-18,EL CENTAVITO,1,0,1,2025-05-28,380.95,2079.98,767.16,0.05,154.16,7.85
2026-05-18,2000317,4000317,2022-08-20,2026-05-01,69,A,1,561.90,16.90,2.00,1,184.43,357.03,314.03,617.49,2026-05-18,CUENTA BASICA,1,1,1,2025-07-22,267.87,1566.59,960.39,0.04,114.86,67.04
2026-05-18,2000318,4000318,2021-07-31,2026-05-02,41,A,1,561.43,27.47,2.00,1,31.36,1171.18,161.65,495.13,2026-05-18,AHORROS,0,0,1,2026-05-15,33.64,2167.30,928.06,1.56,134.49,33.55
2026-05-18,2000319,4000319,2025-01-04,2026-05-05,5,A,20,100.84,16.89,1.00,1,4.41,635.41,25.75,57.51,2026-05-18,CUENTA BASICA,0,1,1,2026-01-07,558.45,870.30,742.79,0.04,2.47,3.40
2026-05-18,2000320,4000320,2023-05-07,2026-05-05,48,A,10,3243.34,137.54,1.00,1,145.04,328.11,1179.20,2280.20,2026-05-18,EL CENTAVITO,0,0,1,2026-03-09,656.60,133.65,592.52,1.00,82.25,36.91
2026-05-18,2000321,4000321,2023-05-14,2026-04-06,20,A,20,15954.62,2596.53,2.00,1,86.55,761.11,11141.97,4946.53,2026-05-18,CUENTA BASICA,0,0,1,2025-05-07,395.28,2245.33,1075.89,1.18,224.09,4.95
2026-05-18,2000322,4000322,2019-10-09,2026-03-30,5,A,10,3330.93,559.37,1.00,1,214.53,27.11,1396.25,2784.18,2026-05-18,CUENTA BASICA,0,1,1,2025-02-09,34.39,1780.14,492.63,1.60,10.31,35.56
2026-05-18,2000323,4000323,2022-01-17,2026-03-29,20,A,1,617.30,111.06,1.00,1,86.58,8.63,338.97,514.60,2026-05-18,AHORROS,1,1,1,2026-04-08,518.93,682.46,340.66,0.87,192.05,26.79
2026-05-18,2000324,4000324,2018-05-22,2026-04-24,69,A,1,5358.49,797.64,1.00,1,54.56,1556.76,2420.97,6276.06,2026-05-18,CUENTA BASICA,1,1,1,2026-05-07,96.81,168.69,842.86,0.09,252.15,50.11
2026-05-18,2000325,4000325,2019-08-04,2026-03-09,20,A,20,5018.33,263.32,2.00,1,31.03,97.45,3238.83,3373.68,2026-05-18,AHORROS,1,1,1,2025-11-04,6.84,218.67,978.41,0.45,16.67,28.14
2026-05-18,2000326,4000326,2026-01-25,2026-04-05,41,A,10,829.14,74.11,1.50,1,7.52,861.97,459.86,746.32,2026-05-18,CUENTA BASICA,0,1,1,2025-03-24,260.24,192.40,349.88,0.52,70.64,5.30
2026-05-18,2000327,4000327,2024-08-01,2026-04-15,69,A,20,13511.11,507.52,2.00,1,20.79,1516.47,3605.09,11833.02,2026-05-18,CUENTA BASICA,1,1,1,2025-03-08,611.94,1068.46,1161.37,1.73,155.54,54.42
2026-05-18,2000328,4000328,2024-12-20,2026-03-26,5,A,10,12797.20,942.11,1.00,1,37.36,818.53,2292.23,11689.19,2026-05-18,EL CENTAVITO,1,0,1,2025-08-04,864.00,2148.62,662.91,0.37,48.57,18.04
2026-05-18,2000329,4000329,2023-02-22,2026-04-29,41,A,20,5341.91,358.54,1.50,1,122.14,641.42,3332.31,3245.40,2026-05-18,AHORROS,1,0,1,2025-01-17,378.52,3.98,231.47,2.19,169.36,54.37
2026-05-18,2000330,4000330,2021-02-28,2026-04-14,20,A,1,71.06,16.40,1.00,1,14.50,1092.78,12.57,39.81,2026-05-18,CUENTA BASICA,1,0,1,2025-07-09,348.28,1800.57,84.23,0.12,18.43,0.04
2026-05-18,2000331,4000331,2019-05-03,2026-04-03,5,A,1,522.29,127.42,2.00,1,144.48,627.06,289.17,212.11,2026-05-18,EL CENTAVITO,0,1,1,2026-04-14,653.83,1619.54,126.49,1.03,28.41,17.59
2026-05-18,2000332,4000332,2023-01-15,2026-05-15,41,A,1,521.98,20.16,2.00,1,14.79,1445.69,238.28,236.94,2026-05-18,AHORROS,0,1,1,2026-04-17,873.27,26.56,516.28,1.71,128.29,43.75
2026-05-18,2000333,4000333,2022-06-30,2026-04-08,5,A,10,274.59,68.32,0.60,1,93.62,291.33,218.07,186.65,2026-05-18,EL CENTAVITO,1,0,1,2025-08-11,743.95,1014.24,839.18,1.84,159.23,4.61
2026-05-18,2000334,4000334,2018-12-26,2026-03-17,20,A,1,203.51,21.94,2.00,1,250.82,481.87,33.15,214.88,2026-05-18,EL CENTAVITO,1,1,1,2025-12-01,158.79,720.26,257.08,3.18,148.85,75.29
2026-05-18,2000335,4000335,2020-02-25,2026-04-20,5,A,20,494.49,48.18,1.50,1,17.55,1455.57,121.77,193.66,2026-05-18,AHORROS,0,0,1,2025-03-19,883.91,93.45,119.72,0.56,6.76,21.33
2026-05-18,2000336,4000336,2022-04-23,2026-03-23,20,A,1,534.64,70.78,1.50,1,14.79,947.59,160.81,317.20,2026-05-18,EL CENTAVITO,1,0,1,2025-12-31,300.07,292.80,591.15,0.14,53.62,4.99
2026-05-18,2000337,4000337,2022-09-04,2026-03-15,69,A,20,350.63,17.47,1.50,1,42.01,439.31,115.19,203.82,2026-05-18,AHORROS,0,0,1,2025-03-21,440.46,702.66,1106.60,0.69,12.47,10.60
