fecha_trn,nro_socio,cuenta,signo_nc_nd,valor_trn,causal_trn,correccion,saldo_contable,saldo_disponible
2026-05-11,2000297,4000297,C,881.65,8,N,1474.41,1461.08
2026-05-06,2000297,4000297,D,547.01,8,N,1167.40,1134.32
2026-05-01,2000297,4000297,C,469.69,2,N,1919.39,1887.71
2026-04-26,2000297,4000297,C,561.99,33,N,1163.63,1147.86
2026-05-21,2000264,4000264,D,661.68,8,N,13572.81,13568.12
2026-05-16,2000264,4000264,D,498.59,8,N,13188.37,13161.22
2026-05-11,2000264,4000264,C,107.18,8,N,14019.06,13998.80
2026-05-06,2000264,4000264,C,419.41,2,N,14343.94,14337.99
2026-05-01,2000264,4000264,D,384.00,2,N,12956.25,12951.09
2026-04-26,2000264,4000264,D,411.34,2,N,12747.87,12725.03
2026-04-02,2000363,4000363,C,515.76,8,N,541.82,533.82
2026-05-03,2000437,4000437,C,411.56,5,N,923.30,889.74
2026-05-10,2000405,4000405,D,234.62,33,N,153.33,146.47
2026-05-21,2000201,4000201,C,150.94,1,N,15072.40,15048.52
2026-05-16,2000201,4000201,D,494.11,33,N,14628.45,14611.67
2026-05-11,2000201,4000201,C,537.48,8,N,15080.43,15067.31
2026-05-06,2000201,4000201,D,136.84,33,N,15335.13,15302.52
2026-05-01,2000201,4000201,C,267.54,33,N,15884.59,15875.17
2026-04-26,2000201,4000201,C,246.46,33,N,15777.22,15770.03
2026-04-21,2000201,4000201,C,475.46,2,N,15678.84,15644.60
2026-04-16,2000201,4000201,C,773.31,1,N,15751.93,15728.35
2026-03-09,2000006,4000006,C,1264.05,12,N,8802.44,8791.99
2026-04-22,2000465,4000465,D,449.63,33,N,0.00,0.00
2026-05-21,2000236,4000236,C,397.50,2,N,22561.02,22557.12
2026-05-16,2000236,4000236,D,369.79,33,N,21982.29,21974.93
2026-05-11,2000236,4000236,D,375.54,8,N,21794.67,21791.92
2026-05-06,2000236,4000236,C,471.89,1,N,22813.02,22810.27
2026-05-01,2000236,4000236,D,564.56,2,N,22376.96,22375.52
2026-04-26,2000236,4000236,D,395.58,2,N,21917.58,21893.19
2026-05-21,2000286,4000286,C,474.73,2,N,2220.98,2210.73
2026-05-16,2000286,4000286,C,112.38,2,N,2120.47,2096.88
2026-05-11,2000286,4000286,D,208.78,8,N,2836.65,2831.80
2026-05-06,2000286,4000286,D,885.76,8,N,2801.70,2786.55
2026-03-28,2000364,4000364,D,504.72,1,N,0.00,0.00
2026-04-10,2000127,4000127,C,162.05,5,N,7291.42,7254.54
2026-03-13,2000448,4000448,D,525.38,2,N,617.36,579.71
2026-03-28,2000429,4000429,C,86.29,33,N,404.11,387.51
2026-03-12,2000094,4000094,C,934.61,8,N,15677.88,15674.32
2026-05-21,2000287,4000287,C,378.42,2,N,3438.51,3414.77
2026-05-16,2000287,4000287,D,87.83,2,N,3253.47,3248.86
2026-05-11,2000287,4000287,D,868.91,1,N,3685.65,3679.57
2026-05-06,2000287,4000287,C,667.75,8,N,4109.83,4078.53
2026-05-01,2000287,4000287,C,850.62,33,N,3283.68,3256.18
2026-04-26,2000287,4000287,C,496.84,8,N,4004.67,3983.18
2026-04-21,2000287,4000287,C,827.33,1,N,3557.19,3528.75
2026-04-16,2000287,4000287,C,459.96,2,N,3748.24,3740.83
2026-03-17,2000139,4000139,C,1278.99,12,N,17801.92,17795.80
2026-03-31,2000495,4000495,C,735.34,8,N,865.94,844.98
2026-03-05,2000416,4000416,D,378.62,1,N,266.79,243.22
2026-05-16,2000458,4000458,D,110.39,21,N,1001.77,999.98
2026-03-24,2000141,4000141,C,377.51,1,N,5301.45,5274.87
2026-05-04,2000000,4000000,C,339.05,1,N,13742.96,13739.50
2026-05-11,2000000,4000000,D,668.26,1,N,13074.70,13057.78
2026-03-15,2000000,4000000,C,437.74,1,N,13512.44,13483.63
2026-04-12,2000003,4000003,C,829.44,1,N,16827.67,16816.82
2026-03-26,2000003,4000003,C,521.29,1,N,17348.96,17330.38
2026-04-20,2000003,4000003,C,1259.14,1,N,18608.10,18570.21
2026-03-28,2000004,4000004,C,543.45,1,N,7540.94,7510.87
2026-03-21,2000004,4000004,D,1225.84,1,N,6315.10,6277.50
2026-04-19,2000004,4000004,D,1142.18,1,N,5172.92,5150.72
2026-04-02,2000005,4000005,C,1632.69,1,N,13659.86,13637.30
2026-04-05,2000005,4000005,D,313.13,1,N,13346.73,13336.58
2026-04-28,2000005,4000005,D,90.20,1,N,13256.53,13245.58
2026-03-25,2000008,4000008,C,652.08,1,N,12575.65,12559.59
2026-04-02,2000008,4000008,C,933.16,1,N,13508.81,13495.53
2026-04-01,2000008,4000008,C,1056.58,1,N,14565.39,14562.68
2026-05-14,2000017,4000017,C,1677.08,1,N,14833.94,14824.32
2026-04-16,2000017,4000017,C,1398.53,1,N,16232.46,16199.69
2026-04-05,2000017,4000017,D,810.25,1,N,15422.21,15389.82
2026-03-06,2000018,4000018,D,1355.36,1,N,2750.19,2717.35
2026-04-03,2000018,4000018,C,1309.45,1,N,4059.64,4021.20
2026-03-26,2000018,4000018,C,1403.19,1,N,5462.82,5433.50
2026-04-07,2000020,4000020,D,309.69,1,N,2929.44,2914.07
2026-04-12,2000020,4000020,C,1647.61,1,N,4577.04,4546.89
2026-05-08,2000020,4000020,C,124.10,1,N,4701.14,4687.90
2026-05-13,2000022,4000022,D,351.34,1,N,7706.10,7672.10
2026-05-10,2000022,4000022,C,618.41,1,N,8324.51,8319.21
2026-05-06,2000022,4000022,C,1713.03,1,N,10037.55,10015.36
2026-05-14,2000025,4000025,C,367.30,1,N,8750.83,8715.12
2026-03-06,2000025,4000025,C,1594.51,1,N,10345.34,10335.37
2026-03-21,2000025,4000025,C,209.94,1,N,10555.28,10554.42
2026-03-18,2000026,4000026,C,1462.69,1,N,12904.63,12878.56
2026-04-10,2000026,4000026,D,1358.14,1,N,11546.50,11534.42
2026-03-30,2000026,4000026,C,1088.95,1,N,12635.45,12600.21
2026-03-17,2000030,4000030,C,405.63,1,N,22405.46,22395.12
2026-03-14,2000030,4000030,C,467.10,1,N,22872.55,22846.19
2026-04-22,2000030,4000030,D,1052.78,1,N,21819.77,21790.11
2026-05-12,2000034,4000034,C,967.51,1,N,9782.51,9771.42
2026-03-23,2000034,4000034,D,1747.90,1,N,8034.61,8007.02
2026-03-14,2000034,4000034,C,435.06,1,N,8469.67,8461.37
2026-03-08,2000036,4000036,D,989.23,1,N,10745.04,10716.53
2026-03-18,2000036,4000036,C,697.92,1,N,11442.95,11435.10
2026-04-08,2000036,4000036,D,290.40,1,N,11152.56,11133.59
2026-03-25,2000041,4000041,D,392.32,1,N,20499.29,20468.05
2026-04-30,2000041,4000041,C,1450.63,1,N,21949.92,21945.74
2026-03-08,2000041,4000041,C,1357.12,1,N,23307.05,23279.40
2026-04-19,2000043,4000043,C,1583.93,1,N,13433.96,13415.41
2026-05-15,2000043,4000043,C,390.45,1,N,13824.41,13796.23
2026-05-16,2000043,4000043,D,1169.46,1,N,12654.95,12629.92
2026-04-08,2000045,4000045,D,1497.70,1,N,10437.40,10400.69
2026-04-12,2000045,4000045,C,1395.10,1,N,11832.50,11806.39
2026-04-16,2000045,4000045,C,1782.81,1,N,13615.31,13606.77
2026-03-06,2000051,4000051,C,639.48,1,N,5704.52,5668.03
2026-05-06,2000051,4000051,D,1215.64,1,N,4488.88,4463.41
2026-04-30,2000051,4000051,C,890.57,1,N,5379.45,5367.97
2026-04-10,2000058,4000058,C,979.45,1,N,4081.39,4052.65
2026-03-11,2000058,4000058,C,570.52,1,N,4651.92,4645.69
2026-03-10,2000058,4000058,C,1572.75,1,N,6224.67,6200.96
2026-04-15,2000060,4000060,C,1763.70,1,N,22103.22,22084.54
2026-05-06,2000060,4000060,C,1437.77,1,N,23540.99,23505.84
2026-03-23,2000060,4000060,C,778.56,1,N,24319.55,24297.90
2026-03-13,2000061,4000061,C,519.48,1,N,14757.35,14738.05
2026-04-23,2000061,4000061,C,449.61,1,N,15206.96,15182.34
2026-04-04,2000061,4000061,C,1561.61,1,N,16768.57,16742.90
2026-05-03,2000065,4000065,D,174.52,1,N,12353.00,12325.22
2026-03-19,2000065,4000065,C,1002.87,1,N,13355.87,13335.00
2026-04-25,2000065,4000065,D,1533.64,1,N,11822.23,11785.81
2026-03-10,2000066,4000066,C,1682.02,1,N,9765.47,9736.44
2026-04-14,2000066,4000066,D,1131.19,1,N,8634.28,8604.62
2026-04-01,2000066,4000066,C,1167.01,1,N,9801.29,9769.21
2026-05-12,2000070,4000070,C,298.02,1,N,21551.43,21523.27
2026-04-20,2000070,4000070,C,392.87,1,N,21944.29,21919.10
2026-04-30,2000070,4000070,D,1146.46,1,N,20797.84,20768.85
2026-03-27,2000071,4000071,C,1074.02,1,N,17284.36,17244.50
2026-03-23,2000071,4000071,C,790.44,1,N,18074.80,18036.92
2026-03-30,2000071,4000071,C,1181.37,1,N,19256.17,19243.31
2026-04-12,2000072,4000072,C,487.72,1,N,12220.69,12213.78
2026-04-06,2000072,4000072,C,1523.70,1,N,13744.39,13726.47
2026-05-13,2000072,4000072,C,1249.79,1,N,14994.18,14960.00
2026-03-04,2000074,4000074,C,1652.98,1,N,4591.78,4580.52
2026-04-17,2000074,4000074,C,1062.44,1,N,5654.22,5616.83
2026-05-03,2000074,4000074,C,944.43,1,N,6598.65,6566.65
2026-04-11,2000075,4000075,C,1151.02,1,N,21541.89,21537.97
2026-04-12,2000075,4000075,C,1761.46,1,N,23303.35,23297.53
2026-04-08,2000075,4000075,C,1598.66,1,N,24902.01,24891.86
2026-03-08,2000077,4000077,C,232.46,1,N,7807.02,7798.71
2026-05-12,2000077,4000077,D,234.61,1,N,7572.41,7556.39
2026-04-10,2000077,4000077,D,1032.88,1,N,6539.53,6510.68
2026-04-17,2000078,4000078,C,1403.64,1,N,16435.87,16407.03
2026-04-13,2000078,4000078,D,871.23,1,N,15564.63,15548.51
2026-04-08,2000078,4000078,D,1798.55,1,N,13766.08,13740.67
2026-04-21,2000079,4000079,C,218.27,1,N,6449.02,6435.23
2026-04-15,2000079,4000079,C,99.51,1,N,6548.53,6548.23
2026-05-15,2000079,4000079,D,1650.02,1,N,4898.51,4891.52
2026-04-30,2000080,4000080,C,305.82,1,N,15299.85,15260.22
2026-04-07,2000080,4000080,C,946.38,1,N,16246.23,16206.73
2026-04-08,2000080,4000080,C,1433.62,1,N,17679.85,17673.46
2026-04-25,2000084,4000084,C,1491.50,1,N,17547.13,17520.48
2026-03-19,2000084,4000084,C,1119.95,1,N,18667.08,18642.90
2026-04-26,2000084,4000084,C,782.73,1,N,19449.81,19418.06
2026-05-11,2000088,4000088,D,94.79,1,N,14641.71,14624.34
2026-04-25,2000088,4000088,D,766.95,1,N,13874.75,13842.07
2026-03-26,2000088,4000088,D,651.70,1,N,13223.05,13201.35
2026-04-04,2000089,4000089,C,1045.18,1,N,7100.28,7080.06
2026-04-06,2000089,4000089,C,664.58,1,N,7764.87,7746.92
2026-04-11,2000089,4000089,C,1141.76,1,N,8906.62,8878.33
2026-04-20,2000090,4000090,C,1769.71,1,N,16297.43,16296.46
2026-03-30,2000090,4000090,C,278.66,1,N,16576.09,16539.25
2026-04-20,2000090,4000090,C,321.94,1,N,16898.03,16861.48
2026-03-11,2000091,4000091,C,825.46,1,N,16987.08,16948.59
2026-03-15,2000091,4000091,C,1280.83,1,N,18267.92,18242.18
2026-05-14,2000091,4000091,C,1345.54,1,N,19613.46,19597.09
2026-04-13,2000102,4000102,C,1180.60,1,N,11477.23,11463.98
2026-03-08,2000102,4000102,D,1407.57,1,N,10069.66,10034.55
2026-05-11,2000102,4000102,C,179.70,1,N,10249.36,10222.70
2026-03-19,2000104,4000104,C,1439.20,1,N,10891.01,10882.30
2026-05-10,2000104,4000104,C,1051.41,1,N,11942.43,11917.67
2026-04-04,2000104,4000104,C,1566.91,1,N,13509.34,13472.24
2026-03-12,2000108,4000108,D,305.57,1,N,11972.31,11966.93
2026-03-08,2000108,4000108,C,1010.14,1,N,12982.45,12943.22
2026-04-04,2000108,4000108,D,534.06,1,N,12448.39,12418.97
2026-03-30,2000109,4000109,C,712.99,1,N,18539.70,18528.44
2026-04-15,2000109,4000109,C,611.22,1,N,19150.91,19141.72
2026-03-09,2000109,4000109,C,377.83,1,N,19528.74,19523.93
2026-03-26,2000111,4000111,C,1716.91,1,N,16714.22,16698.10
2026-03-07,2000111,4000111,C,1753.57,1,N,18467.79,18459.12
2026-03-09,2000111,4000111,C,1397.11,1,N,19864.90,19834.36
2026-04-08,2000113,4000113,C,424.74,1,N,13247.96,13231.86
2026-05-16,2000113,4000113,D,1124.33,1,N,12123.63,12088.63
2026-03-23,2000113,4000113,C,728.06,1,N,12851.69,12835.40
2026-04-20,2000114,4000114,C,1043.98,1,N,17771.28,17743.61
2026-04-13,2000114,4000114,C,984.28,1,N,18755.56,18725.22
2026-03-16,2000114,4000114,C,1307.63,1,N,20063.19,20062.20
2026-04-05,2000118,4000118,C,1454.13,1,N,5780.35,5741.02
2026-04-03,2000118,4000118,C,295.07,1,N,6075.43,6058.81
2026-03-05,2000118,4000118,D,921.88,1,N,5153.55,5119.00
2026-03-07,2000119,4000119,C,1050.61,1,N,8981.70,8969.95
2026-04-23,2000119,4000119,C,373.39,1,N,9355.09,9348.71
2026-04-28,2000119,4000119,C,1278.64,1,N,10633.73,10599.93
2026-03-08,2000126,4000126,C,1337.59,1,N,17087.76,17053.37
2026-04-15,2000126,4000126,C,953.98,1,N,18041.75,18012.82
2026-04-05,2000126,4000126,C,457.60,1,N,18499.35,18481.76
2026-05-03,2000129,4000129,C,1010.92,1,N,9533.24,9513.28
2026-03-16,2000129,4000129,C,1175.90,1,N,10709.14,10703.88
2026-05-13,2000129,4000129,C,1108.10,1,N,11817.24,11807.48
2026-04-05,2000132,4000132,C,1596.57,1,N,11173.90,11164.78
2026-03-27,2000132,4000132,D,419.51,1,N,10754.38,10737.20
2026-03-28,2000132,4000132,D,398.29,1,N,10356.09,10344.96
2026-03-26,2000133,4000133,D,701.28,1,N,5468.82,5429.53
2026-04-20,2000133,4000133,C,1019.16,1,N,6487.99,6461.93
2026-04-20,2000133,4000133,C,1521.11,1,N,8009.09,8008.19
2026-04-01,2000134,4000134,C,850.64,1,N,4020.67,3986.71
2026-03-21,2000134,4000134,D,157.68,1,N,3863.00,3838.23
2026-03-04,2000134,4000134,C,858.87,1,N,4721.87,4701.44
2026-04-09,2000137,4000137,D,1112.95,1,N,8313.38,8298.88
2026-04-21,2000137,4000137,C,1343.56,1,N,9656.94,9626.99
2026-04-04,2000137,4000137,C,858.22,1,N,10515.17,10488.38
2026-04-23,2000138,4000138,D,1687.65,1,N,6449.68,6432.71
2026-03-13,2000138,4000138,D,225.64,1,N,6224.04,6223.46
2026-04-28,2000138,4000138,C,1480.37,1,N,7704.41,7681.86
2026-05-12,2000149,4000149,C,1118.95,1,N,4280.93,4269.66
2026-04-25,2000149,4000149,D,744.98,1,N,3535.95,3530.37
2026-04-25,2000149,4000149,C,891.03,1,N,4426.98,4405.80
2026-05-04,2000150,4000150,C,727.29,1,N,9951.80,9916.65
2026-05-01,2000150,4000150,C,1437.17,1,N,11388.97,11372.30
2026-04-16,2000150,4000150,D,127.71,1,N,11261.26,11236.84
2026-04-09,2000151,4000151,C,215.57,1,N,21579.42,21558.12
2026-04-16,2000151,4000151,C,479.36,1,N,22058.78,22054.92
2026-04-27,2000151,4000151,C,1139.33,1,N,23198.10,23188.83
2026-03-13,2000153,4000153,C,642.65,1,N,18198.48,18190.48
2026-05-12,2000153,4000153,C,727.43,1,N,18925.91,18893.92
2026-03-07,2000153,4000153,C,1249.15,1,N,20175.07,20163.98
2026-04-21,2000155,4000155,C,284.46,1,N,9914.36,9914.21
2026-03-16,2000155,4000155,C,297.41,1,N,10211.78,10181.77
2026-05-17,2000155,4000155,D,1709.11,1,N,8502.67,8483.02
2026-03-25,2000156,4000156,D,1119.32,1,N,14138.69,14101.87
2026-03-21,2000156,4000156,C,531.69,1,N,14670.38,14645.60
2026-04-01,2000156,4000156,C,492.37,1,N,15162.75,15129.42
2026-04-16,2000157,4000157,C,1013.02,1,N,5520.54,5510.17
2026-04-11,2000157,4000157,C,435.40,1,N,5955.94,5921.05
2026-04-24,2000157,4000157,C,1674.06,1,N,7630.00,7611.50
2026-04-26,2000158,4000158,C,261.47,1,N,10269.43,10231.41
2026-04-20,2000158,4000158,D,453.32,1,N,9816.11,9807.11
2026-03-10,2000158,4000158,D,846.14,1,N,8969.97,8955.15
2026-04-29,2000159,4000159,C,357.75,1,N,6857.39,6839.23
2026-03-13,2000159,4000159,C,1258.85,1,N,8116.24,8083.21
2026-03-11,2000159,4000159,D,810.76,1,N,7305.49,7297.68
2026-03-25,2000162,4000162,C,835.57,1,N,18485.39,18467.86
2026-04-03,2000162,4000162,C,1426.79,1,N,19912.18,19885.68
2026-04-18,2000162,4000162,C,1682.22,1,N,21594.40,21566.34
2026-05-02,2000163,4000163,D,396.60,1,N,21362.61,21348.23
2026-04-02,2000163,4000163,C,1665.37,1,N,23027.99,23008.78
2026-03-07,2000163,4000163,C,174.87,1,N,23202.86,23202.13
2026-04-04,2000165,4000165,D,1275.17,1,N,15311.05,15287.86
2026-05-07,2000165,4000165,D,872.15,1,N,14438.89,14428.19
2026-04-12,2000165,4000165,D,570.31,1,N,13868.58,13838.53
2026-03-13,2000166,4000166,C,419.51,1,N,10038.52,10015.47
2026-04-24,2000166,4000166,C,1481.90,1,N,11520.43,11515.68
2026-04-14,2000166,4000166,D,1058.21,1,N,10462.22,10436.93
2026-04-04,2000167,4000167,C,899.68,1,N,8642.93,8610.90
2026-05-08,2000167,4000167,C,133.41,1,N,8776.34,8753.98
2026-03-08,2000167,4000167,C,1201.26,1,N,9977.60,9948.73
2026-03-16,2000169,4000169,C,951.38,1,N,9909.32,9871.77
2026-03-08,2000169,4000169,D,1063.69,1,N,8845.63,8843.10
2026-03-18,2000169,4000169,C,660.51,1,N,9506.14,9499.55
2026-03-20,2000170,4000170,D,1233.26,1,N,11796.77,11793.99
2026-03-23,2000170,4000170,C,1299.84,1,N,13096.61,13095.50
2026-03-30,2000170,4000170,C,949.67,1,N,14046.28,14010.31
2026-04-07,2000182,4000182,C,594.54,1,N,18195.45,18181.93
2026-04-27,2000182,4000182,C,944.86,1,N,19140.31,19115.44
2026-05-15,2000182,4000182,C,215.66,1,N,19355.97,19317.53
2026-04-29,2000183,4000183,C,892.02,1,N,19856.41,19847.66
2026-03-10,2000183,4000183,C,344.21,1,N,20200.62,20162.25
2026-04-19,2000183,4000183,D,1364.96,1,N,18835.66,18809.41
2026-03-14,2000184,4000184,D,1700.81,1,N,20140.86,20118.53
2026-05-13,2000184,4000184,C,1432.21,1,N,21573.07,21567.36
2026-03-13,2000184,4000184,D,1521.74,1,N,20051.34,20025.36
2026-04-17,2000185,4000185,C,449.17,1,N,21887.89,21848.23
2026-03-13,2000185,4000185,D,103.61,1,N,21784.29,21745.22
2026-04-13,2000185,4000185,C,418.86,1,N,22203.15,22171.75
2026-05-13,2000186,4000186,D,810.55,1,N,17706.68,17695.16
2026-05-12,2000186,4000186,C,903.30,1,N,18609.98,18575.97
2026-04-30,2000186,4000186,D,148.51,1,N,18461.47,18444.85
2026-05-09,2000188,4000188,C,1456.70,1,N,20360.28,20320.63
2026-03-23,2000188,4000188,C,1723.42,1,N,22083.70,22053.56
2026-04-03,2000188,4000188,C,1329.56,1,N,23413.26,23381.34
2026-05-21,2000190,4000190,D,383.03,1,N,754.60,735.88
2026-05-16,2000190,4000190,C,491.81,1,N,680.32,647.66
2026-05-11,2000190,4000190,C,458.81,2,N,721.26,713.82
2026-05-06,2000190,4000190,C,719.52,1,N,1432.75,1409.05
2026-05-21,2000192,4000192,D,896.72,2,N,711.34,689.95
2026-05-16,2000192,4000192,D,781.24,2,N,665.01,634.48
2026-05-21,2000199,4000199,D,704.20,33,N,359.99,336.86
2026-05-16,2000199,4000199,D,898.61,2,N,304.44,293.09
2026-05-11,2000199,4000199,D,557.72,33,N,594.10,593.37
2026-05-06,2000199,4000199,C,236.01,33,N,1005.02,1001.37
2026-05-01,2000199,4000199,C,858.37,33,N,0.00,0.00
2026-04-26,2000199,4000199,D,394.45,8,N,735.58,726.59
2026-05-21,2000200,4000200,D,310.65,1,N,16384.78,16383.59
2026-05-16,2000200,4000200,C,434.82,1,N,15937.54,15909.58
2026-05-21,2000203,4000203,D,359.22,2,N,689.52,679.22
2026-05-16,2000203,4000203,D,439.41,8,N,633.86,608.35
2026-05-21,2000204,4000204,C,327.76,8,N,18580.11,18547.09
2026-05-16,2000204,4000204,C,92.34,1,N,18041.25,18020.33
2026-05-11,2000204,4000204,C,718.18,2,N,17707.71,17704.49
2026-05-06,2000204,4000204,C,243.57,33,N,18249.91,18246.37
2026-05-21,2000212,4000212,C,235.89,8,N,20558.94,20549.25
2026-05-16,2000212,4000212,C,876.79,2,N,19996.28,19974.78
2026-05-11,2000212,4000212,C,138.68,8,N,19713.57,19683.73
2026-05-06,2000212,4000212,D,484.95,2,N,21225.94,21207.23
2026-05-21,2000214,4000214,C,242.15,33,N,2404.69,2380.27
2026-05-16,2000214,4000214,D,546.49,2,N,2268.12,2248.89
2026-05-11,2000214,4000214,D,126.56,1,N,2921.58,2886.72
2026-05-06,2000214,4000214,D,162.95,2,N,1726.46,1698.51
2026-05-01,2000214,4000214,C,121.93,2,N,1684.74,1668.54
2026-04-26,2000214,4000214,C,657.63,1,N,1532.63,1523.04
2026-04-21,2000214,4000214,D,179.83,1,N,3278.35,3261.33
2026-04-16,2000214,4000214,D,540.28,33,N,1622.34,1598.03
2026-05-21,2000222,4000222,D,559.49,8,N,15406.35,15376.49
2026-05-16,2000222,4000222,D,552.21,1,N,14958.28,14939.22
2026-05-21,2000228,4000228,D,799.17,8,N,481.06,461.31
2026-05-16,2000228,4000228,C,347.75,8,N,367.54,353.30
2026-05-11,2000228,4000228,C,423.77,8,N,439.04,421.89
2026-05-06,2000228,4000228,D,535.52,8,N,918.55,903.86
2026-05-21,2000230,4000230,D,688.68,2,N,22272.02,22265.40
2026-05-16,2000230,4000230,D,104.94,8,N,21725.01,21698.01
2026-05-21,2000231,4000231,D,494.28,1,N,177.96,160.67
2026-05-16,2000231,4000231,C,588.71,8,N,126.79,111.55
2026-05-11,2000231,4000231,C,648.34,1,N,904.82,898.95
2026-05-06,2000231,4000231,D,236.58,33,N,181.30,150.35
2026-05-21,2000233,4000233,D,683.68,33,N,16389.22,16373.05
2026-05-16,2000233,4000233,D,843.79,2,N,15953.07,15919.94
2026-05-11,2000233,4000233,D,599.80,33,N,16515.79,16497.87
2026-05-06,2000233,4000233,C,177.15,33,N,15603.57,15581.42
2026-05-21,2000238,4000238,C,338.70,33,N,2104.05,2084.47
2026-05-16,2000238,4000238,C,650.75,2,N,1946.54,1924.90
2026-05-21,2000240,4000240,D,862.00,2,N,23267.80,23237.27
2026-05-16,2000240,4000240,D,95.19,33,N,22640.52,22640.40
2026-05-21,2000243,4000243,D,679.66,8,N,134.47,127.06
2026-05-16,2000243,4000243,C,359.94,33,N,67.32,42.42
2026-05-11,2000243,4000243,C,503.36,2,N,0.00,0.00
2026-05-06,2000243,4000243,C,790.73,8,N,848.87,829.80
2026-05-21,2000252,4000252,D,328.26,2,N,15157.63,15143.66
2026-05-16,2000252,4000252,D,641.16,1,N,14730.39,14725.60
2026-05-11,2000252,4000252,C,864.06,33,N,15537.20,15503.99
2026-05-06,2000252,4000252,D,163.71,33,N,15779.02,15776.24
2026-05-21,2000254,4000254,C,150.53,8,N,18001.93,17972.24
2026-05-16,2000254,4000254,D,657.23,2,N,17517.76,17494.90
2026-05-11,2000254,4000254,D,122.54,2,N,18891.78,18882.30
2026-05-06,2000254,4000254,D,115.14,33,N,17218.66,17216.01
2026-05-01,2000254,4000254,D,402.84,2,N,18515.45,18510.36
2026-04-26,2000254,4000254,D,237.33,33,N,17197.78,17166.15
2026-05-21,2000256,4000256,C,692.35,33,N,13365.94,13360.33
2026-05-16,2000256,4000256,C,235.10,2,N,12962.39,12946.51
2026-05-21,2000257,4000257,D,473.48,2,N,19309.52,19285.79
2026-05-16,2000257,4000257,D,824.67,8,N,18796.69,18780.75
2026-05-11,2000257,4000257,D,776.76,8,N,18799.25,18794.36
2026-05-06,2000257,4000257,C,274.15,8,N,19611.87,19583.97
2026-05-01,2000257,4000257,C,575.49,33,N,19374.65,19340.40
2026-04-26,2000257,4000257,D,706.02,33,N,18869.94,18837.51
2026-04-21,2000257,4000257,C,120.61,1,N,19623.88,19613.35
2026-04-16,2000257,4000257,D,713.20,1,N,19465.74,19443.64
2026-05-21,2000269,4000269,D,335.81,33,N,2089.03,2079.22
2026-05-16,2000269,4000269,C,178.91,2,N,2013.04,1978.17
2026-05-11,2000269,4000269,D,738.79,2,N,2515.91,2482.53
2026-05-06,2000269,4000269,C,191.60,2,N,1822.92,1790.20
2026-05-21,2000271,4000271,D,138.01,1,N,5313.17,5291.44
2026-05-16,2000271,4000271,D,337.42,33,N,5133.71,5130.51
2026-05-21,2000274,4000274,D,773.41,33,N,13841.13,13832.49
2026-05-16,2000274,4000274,D,859.45,33,N,13436.19,13426.15
2026-05-21,2000275,4000275,C,278.58,2,N,238.80,219.02
2026-05-16,2000275,4000275,C,250.82,1,N,161.22,145.17
2026-05-11,2000275,4000275,D,324.78,2,N,0.00,0.00
2026-05-06,2000275,4000275,C,653.70,1,N,695.07,675.89
2026-05-01,2000275,4000275,D,670.89,2,N,825.60,809.04
2026-04-26,2000275,4000275,D,278.37,2,N,438.78,417.80
2026-05-21,2000276,4000276,D,544.24,2,N,2512.72,2496.50
2026-05-16,2000276,4000276,C,292.65,8,N,2388.81,2373.13
2026-05-21,2000282,4000282,D,294.94,2,N,106.15,88.17
2026-05-16,2000282,4000282,D,404.84,33,N,60.00,38.17
2026-05-11,2000282,4000282,D,405.86,33,N,0.00,0.00
2026-05-06,2000282,4000282,C,112.05,33,N,88.24,69.33
2026-05-01,2000282,4000282,C,603.35,33,N,0.00,0.00
2026-04-26,2000282,4000282,C,187.55,8,N,260.52,241.36
2026-04-21,2000282,4000282,C,744.12,1,N,843.82,820.59
2026-04-16,2000282,4000282,C,569.34,33,N,0.00,0.00
2026-05-21,2000288,4000288,D,292.71,1,N,719.37,708.94
2026-05-16,2000288,4000288,D,376.90,33,N,658.85,638.48
2026-05-11,2000288,4000288,C,83.62,1,N,874.70,846.75
2026-05-06,2000288,4000288,D,119.69,1,N,100.78,78.44
2026-05-01,2000288,4000288,D,536.57,33,N,303.03,299.19
2026-04-26,2000288,4000288,C,372.99,1,N,892.50,872.04
2026-04-21,2000288,4000288,C,358.46,33,N,617.22,605.58
2026-04-16,2000288,4000288,C,347.58,1,N,1247.18,1234.21
2026-05-21,2000292,4000292,C,352.40,1,N,454.05,420.73
2026-05-16,2000292,4000292,C,379.72,1,N,398.70,363.89
2026-05-11,2000292,4000292,D,620.50,1,N,450.49,426.22
2026-05-06,2000292,4000292,C,870.61,1,N,757.33,743.06
2026-05-01,2000292,4000292,D,109.45,8,N,528.39,515.72
2026-04-26,2000292,4000292,C,82.28,33,N,131.07,106.41
2026-04-21,2000292,4000292,D,810.93,33,N,1275.80,1263.47
2026-04-16,2000292,4000292,C,558.95,1,N,198.63,163.92
2026-05-21,2000300,4000300,D,116.63,33,N,794.12,782.76
2026-05-16,2000300,4000300,D,481.77,8,N,717.96,699.09
2026-05-11,2000300,4000300,D,409.73,1,N,669.73,647.11
2026-05-06,2000300,4000300,C,323.98,2,N,1558.47,1541.93
2026-05-01,2000300,4000300,C,258.74,8,N,57.17,51.59
2026-04-26,2000300,4000300,C,235.52,1,N,286.43,253.27
